종목코드,종목명,시장,업종,업종_상세,업종_대분류,종가,거래대금(억원),시가총액(억원),상태,IS_ACTIVE,IS_NOW_ENTRY,IS_WATCH,추천매수가,손절가,추천매도가1,추천매도가2,FINAL_SCORE,TRIGGER_SCORE,TOTAL_SCORE,RANK_SCORE,LDY_SCORE,ENTRY_SCORE,ML_SCORE,NEWS_SCORE,NEWS_REASON,TRIGGER,ROUTE,REGIME,ret_20d_%,ret_120d_%,rel_20d_%,rel_60d_%,rel_120d_%,TTM_SQUEEZE_CNT,NORM_RR,NORM_T1,NORM_SL,NORM_NEAR,NORM_MOM,NORM_LIQ,NORM_TEC,RSI14,MFI14,이격도,BB_BW,TTM_SQUEEZE,BB_SQUEEZE_BW,ret_1d_%,ret_5d_%,ret_10d_%,ret_60d_%,Low_Trend_PCT,RSI_Rising,BB_Expanding,Vol_Quality,Range_Pos,Above_MA20,SUPERTREND_DIR,SUPERTREND_VAL,VWAP,VWAP_GAP,MACD_Slope_PCT,거래강도,V_POWER,IS_SWING_SUPPORT,주봉20선_상회,주봉추세,HMA20,HMA_Trend,HMA_On,OBV_Div,SECTOR_RET_5D,SECTOR_RS,SECTOR_RANK,EBS,ENG_SCORE,MOM_SCORE,RR1,Now%,AI_COMMENT,켈리_수량,켈리_금액(원),추천수량,추천금액(만원),MKT_BREADTH_ALL_%,MKT_BREADTH_KOSPI_%,MKT_BREADTH_KOSDAQ_%,MKT_TEMP,TOP_SECTORS_5D,REGIME_RANK,LDY_RANK,기준일,시총기준일,벤치_60d_KOSPI_%,벤치_60d_KOSDAQ_%,60일_종목수익률_%,60일_초과수익(α)_%
088130,동아엘텍,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,5180,207.87,0.0,OVERHEAT,False,False,False,4065,3645,4900,5390.0,37.0,67.0,24.1,3.0,3.0,29.8,73.30000305175781,0.0,,,OVERHEAT,⑤ 하락 / 약세,35.78,61.87,14.22,9.28,15.27,0,0.99,1.0,0.24,0.0,0.65,0.15,0.6,87.5,91.3,33.85,35.12,0,0,29.82,32.31,40.57,33.33,-0.98,1,0,4.81,1.0,1,1,3710.0,4653,11.32,0.2709,14.46,4.13,False,O,▲,4163,▲,O,X,11.884875,6.459999999999999,3.0,0,42.0,65.1,-0.18241042345276873,27.429274292742928,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,0,0,,,87.2,83.1,90.5,🔥 과열,1.인프라·에너지(+13.4%) / 2.IT/전기전자(+10.6%) / 3.조선·기계·설비(+8.6%) / 4.화학·소재(+8.1%) / 5.철강·금속(+7.9%),5,419,20260130,20260130,26.75,24.05,33.33,9.28
214370,케어젠,KOSDAQ,기초 의약물질 제조업,기초 의약물질 제조업,기타,125500,772.07,0.0,OVERHEAT,False,False,False,86600,72900,114000,125400.00000000001,36.9,62.0,26.1,3.0,3.0,46.4,79.9000015258789,0.0,,,OVERHEAT,⑤ 하락 / 약세,70.05,164.21,48.49,76.75,117.61,0,1.0,1.0,0.0,0.0,1.0,0.57,0.49,92.0,91.3,52.11,88.67,0,0,5.11,45.59,70.28,100.8,9.36,1,0,1.99,0.85,1,1,100280.0,110279,13.8,0.5809,2.49,2.92,False,O,▲,108228,▲,O,X,10.18726618705036,0.47719424460431703,10.0,0,66.1,100.0,-0.21863117870722434,44.919168591224015,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,0,0,,,87.2,83.1,90.5,🔥 과열,1.인프라·에너지(+13.4%) / 2.IT/전기전자(+10.6%) / 3.조선·기계·설비(+8.6%) / 4.화학·소재(+8.1%) / 5.철강·금속(+7.9%),5,420,20260130,20260130,26.75,24.05,100.8,76.75
121600,나노신소재,KOSDAQ,기타 화학제품 제조업,기타 화학제품 제조업,화학·소재,69100,182.25,0.0,OVERHEAT,False,False,False,57900,51200,71400,78540.0,36.9,69.0,23.1,3.0,3.0,34.1,69.9000015258789,0.0,,,OVERHEAT,④ 바닥 반등 시도,44.71,29.89,23.15,-20.61,-16.71,0,1.0,1.0,0.12,0.0,0.69,0.13,0.34,79.3,83.9,25.23,64.73,0,0,-4.69,20.59,42.18,3.44,2.34,1,0,1.39,0.78,1,1,58055.0,68432,0.98,0.2902,1.57,1.76,False,O,▲,69074,▲,O,X,12.2796,5.309,4.0,0,51.1,68.6,0.12849162011173185,19.343696027633854,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,0,0,,,87.2,83.1,90.5,🔥 과열,1.인프라·에너지(+13.4%) / 2.IT/전기전자(+10.6%) / 3.조선·기계·설비(+8.6%) / 4.화학·소재(+8.1%) / 5.철강·금속(+7.9%),4,421,20260130,20260130,26.75,24.05,3.44,-20.61
140670,알에스오토메이션,KOSDAQ,전자부품 제조업,전자부품 제조업,IT/전기전자,23300,143.01,0.0,ARMED,True,False,False,21250,16340,31050,34155.0,36.8,29.9,39.7,24.0,24.0,36.9,76.19999694824219,0.0,,,ARMED,② 상승 후 조정,46.36,70.78,24.8,34.89,24.18,0,0.99,1.0,0.0,0.0,0.15,0.11,0.18,65.2,81.4,15.18,57.32,0,0,-4.51,13.94,16.73,58.94,27.85,1,0,2.17,0.74,1,1,15968.0,23380,-0.34,-0.014,0.47,1.18,False,O,▲,24082,▲,X,X,12.97752808988764,9.052359550561798,2.0,2,84.6,15.2,1.1135057471264367,9.647058823529411,💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,0,0,,,87.2,83.1,90.5,🔥 과열,1.인프라·에너지(+13.4%) / 2.IT/전기전자(+10.6%) / 3.조선·기계·설비(+8.6%) / 4.화학·소재(+8.1%) / 5.철강·금속(+7.9%),2,422,20260130,20260130,26.75,24.05,58.94,34.89
052400,코나아이,KOSDAQ,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,IT/전기전자,61500,141.11,0.0,ATTACK,True,True,False,51100,44500,64300,70730.0,36.8,65.6,24.4,3.0,3.0,38.5,74.5,0.0,,,ATTACK,③ 박스 / 중립,30.85,13.05,9.29,2.88,-33.55,0,1.0,1.0,0.04,0.0,0.96,0.1,0.28,72.8,91.1,26.37,56.35,0,0,-1.13,18.27,40.09,26.93,-2.1,1,0,2.1,0.84,1,1,49675.0,58069,5.91,0.5921,1.06,1.81,False,O,▲,57553,▲,O,X,12.97752808988764,9.052359550561798,2.0,0,48.0,96.4,0.16470588235294117,20.352250489236788,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,0,0,,,87.2,83.1,90.5,🔥 과열,1.인프라·에너지(+13.4%) / 2.IT/전기전자(+10.6%) / 3.조선·기계·설비(+8.6%) / 4.화학·소재(+8.1%) / 5.철강·금속(+7.9%),3,423,20260130,20260130,26.75,24.05,26.93,2.88
317830,에스피시스템스,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,13610,78.25,0.0,ARMED,True,False,False,13610,13320,14180,15598.000000000002,36.7,11.0,47.7,30.8,30.8,51.3,87.0999984741211,0.0,,,ARMED,③ 박스 / 중립,2.33,113.99,-19.23,-0.44,67.39,5,0.98,0.21,0.66,1.0,0.0,0.06,0.25,50.4,67.8,-2.43,28.75,1,0,-4.69,-3.41,-1.8,23.61,16.94,1,0,3.8,0.35,0,1,10647.0,14462,-5.9,-0.2818,0.26,-0.14,True,O,▲,14655,▼,X,X,11.884875,6.459999999999999,3.0,3,53.2,0.0,1.9655172413793103,0.0,🌪️ 5일 연속 응축 중! 폭발 임박. 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 💸 자금 유입 지속. 🌪️ 5일 연속 응축 중! 폭발 임박 (Hot Zone). 💸 자금 유입 지속. ,0,0,,,87.2,83.1,90.5,🔥 과열,1.인프라·에너지(+13.4%) / 2.IT/전기전자(+10.6%) / 3.조선·기계·설비(+8.6%) / 4.화학·소재(+8.1%) / 5.철강·금속(+7.9%),3,424,20260130,20260130,26.75,24.05,23.61,-0.44
105840,우진,KOSPI,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",기타,26150,156.45,0.0,WAIT,False,False,True,23750,19390,32400,35640.0,36.7,34.4,37.6,17.0,17.0,37.2,85.5,0.0,,,WAIT,② 상승 후 조정,52.3,145.77,31.07,42.4,79.8,0,0.99,1.0,0.0,0.0,0.21,0.11,0.06,70.0,78.2,15.72,54.49,0,0,-3.33,5.44,22.77,69.15,20.02,1,0,1.9,0.73,1,1,20169.0,26444,-1.12,-0.078,0.35,-1.85,False,O,▲,27138,▲,X,X,10.18726618705036,0.47719424460431703,10.0,1,82.7,20.7,0.9245562130177515,10.105263157894736,📉 매도세 우위. 💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.💰 외국인/기관 수급 집중. ⚠️ 단기 급등 조정 주의.,0,0,,,87.2,83.1,90.5,🔥 과열,1.인프라·에너지(+13.4%) / 2.IT/전기전자(+10.6%) / 3.조선·기계·설비(+8.6%) / 4.화학·소재(+8.1%) / 5.철강·금속(+7.9%),2,425,20260130,20260130,26.75,24.05,69.15,42.4
272110,케이엔제이,KOSDAQ,반도체 제조업,반도체 제조업,반도체,28000,108.05,0.0,OVERHEAT,False,False,False,24350,20550,31850,35035.0,36.7,69.0,22.9,3.0,3.0,38.6,69.4000015258789,0.0,,,OVERHEAT,④ 바닥 반등 시도,20.95,62.32,-0.61,-21.11,15.72,0,0.98,1.0,0.0,0.0,0.74,0.08,0.33,83.5,80.2,20.86,49.81,0,0,-2.95,21.21,33.97,2.94,6.12,1,0,1.12,0.81,1,1,22595.0,27160,3.09,0.4158,1.34,1.94,False,O,▲,27326,▲,O,X,17.815,0.08464285714285717,6.0,0,59.4,74.2,0.5167785234899329,14.989733059548255,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,0,0,,,87.2,83.1,90.5,🔥 과열,1.인프라·에너지(+13.4%) / 2.IT/전기전자(+10.6%) / 3.조선·기계·설비(+8.6%) / 4.화학·소재(+8.1%) / 5.철강·금속(+7.9%),4,426,20260130,20260130,26.75,24.05,2.94,-21.11
002710,TCC스틸,KOSPI,1차 철강 제조업,1차 철강 제조업,철강·금속,17110,84.07,0.0,WAIT,False,False,True,15260,13550,18670,20537.0,36.7,69.0,22.9,3.0,3.0,28.2,69.30000305175781,0.0,,,WAIT,④ 바닥 반등 시도,24.26,0.65,3.03,-35.45,-65.32,0,0.99,1.0,0.15,0.0,0.5,0.06,0.27,72.2,83.9,17.74,39.17,0,0,-2.06,11.54,29.13,-8.7,0.7,1,0,0.97,0.73,1,1,14314.0,16760,2.08,0.2275,1.97,0.41,False,O,▼,16668,▲,O,X,7.1770588235294115,8.462941176470588,5.0,0,45.3,50.2,0.43820224719101125,12.123197903014416,📉 매도세 우위. 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,0,0,,,87.2,83.1,90.5,🔥 과열,1.인프라·에너지(+13.4%) / 2.IT/전기전자(+10.6%) / 3.조선·기계·설비(+8.6%) / 4.화학·소재(+8.1%) / 5.철강·금속(+7.9%),4,427,20260130,20260130,26.75,24.05,-8.7,-35.45
006360,GS건설,KOSPI,건물 건설업,건물 건설업,건설·부동산,18770,288.68,0.0,NEUTRAL,False,False,False,18770,17850,20600,22660.000000000004,36.6,49.0,31.3,14.9,14.9,40.3,69.5999984741211,0.0,,,NEUTRAL,④ 바닥 반등 시도,-0.27,-0.69,-21.5,-26.16,-66.66,5,0.99,0.49,1.0,1.0,0.05,0.21,0.55,46.4,42.0,-0.44,4.6,1,1,-1.88,-2.19,-1.68,0.59,-1.25,1,0,1.11,0.44,0,1,18277.0,18889,-0.63,0.0435,2.03,-1.45,True,X,▼,18857,▲,X,X,-0.7514285714285714,-5.661428571428572,15.0,1,23.6,4.5,1.9891304347826086,0.0,🌪️ 5일 연속 응축 중! 폭발 임박. 🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.🌪️ 5일 연속 응축 중! 폭발 임박 (Hot Zone). 🚀 단기 모멘텀 가속. ✅ 20일선 눌림목 구간.,0,0,,,87.2,83.1,90.5,🔥 과열,1.인프라·에너지(+13.4%) / 2.IT/전기전자(+10.6%) / 3.조선·기계·설비(+8.6%) / 4.화학·소재(+8.1%) / 5.철강·금속(+7.9%),4,428,20260130,20260130,26.75,24.05,0.59,-26.16
028050,삼성E&A,KOSPI,"건축기술, 엔지니어링 및 관련 기술 서비스업","건축기술, 엔지니어링 및 관련 기술 서비스업",서비스 기타,30800,339.14,0.0,WAIT,False,False,True,27850,25350,32750,36025.0,36.6,55.9,28.4,7.8,7.8,33.8,76.4000015258789,0.0,,,WAIT,④ 바닥 반등 시도,32.47,21.5,11.24,-10.08,-44.47,0,0.98,0.88,0.45,0.0,0.51,0.25,0.25,74.2,71.0,16.2,39.79,0,0,-2.07,14.07,20.31,16.67,5.76,1,0,1.33,0.83,1,1,26495.0,30255,1.8,0.3134,0.81,1.63,False,O,▲,30251,▲,O,X,12.387837837837838,2.937567567567568,8.0,0,59.0,51.1,0.3577981651376147,10.59245960502693,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,0,0,,,87.2,83.1,90.5,🔥 과열,1.인프라·에너지(+13.4%) / 2.IT/전기전자(+10.6%) / 3.조선·기계·설비(+8.6%) / 4.화학·소재(+8.1%) / 5.철강·금속(+7.9%),4,429,20260130,20260130,26.75,24.05,16.67,-10.08
252990,샘씨엔에스,KOSDAQ,전자부품 제조업,전자부품 제조업,IT/전기전자,9500,193.26,0.0,OVERHEAT,False,False,False,7870,6780,10060,11066.0,36.6,62.8,25.3,3.0,3.0,32.5,77.4000015258789,0.0,,,OVERHEAT,③ 박스 / 중립,36.3,106.52,14.74,-4.1,59.92,0,1.0,1.0,0.02,0.0,0.54,0.14,0.3,92.8,96.9,26.74,64.0,0,0,0.0,14.18,48.44,19.95,3.42,1,0,1.78,0.89,1,1,7453.0,9124,4.11,0.135,1.15,1.86,False,O,▲,9440,▲,O,X,12.97752808988764,9.052359550561798,2.0,0,54.1,54.1,0.20588235294117646,20.71156289707751,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,0,0,,,87.2,83.1,90.5,🔥 과열,1.인프라·에너지(+13.4%) / 2.IT/전기전자(+10.6%) / 3.조선·기계·설비(+8.6%) / 4.화학·소재(+8.1%) / 5.철강·금속(+7.9%),3,430,20260130,20260130,26.75,24.05,19.95,-4.1
104830,원익머트리얼즈,KOSDAQ,기초 화학물질 제조업,기초 화학물질 제조업,화학·소재,40150,83.98,0.0,OVERHEAT,False,False,False,40150,36050,48300,53130.00000000001,36.6,70.5,22.0,3.0,3.0,55.7,66.19999694824219,0.0,,,OVERHEAT,③ 박스 / 중립,16.89,76.48,-4.67,-2.2,29.88,0,0.99,1.0,0.26,1.0,0.27,0.06,0.31,84.9,70.5,14.38,27.92,0,0,5.24,9.85,22.41,21.85,1.74,1,0,1.48,0.9,1,1,32560.0,38367,4.65,0.0645,1.96,0.67,False,O,▲,38684,▲,O,X,12.2796,5.309,4.0,0,50.6,27.1,1.9878048780487805,0.0,💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,0,0,,,87.2,83.1,90.5,🔥 과열,1.인프라·에너지(+13.4%) / 2.IT/전기전자(+10.6%) / 3.조선·기계·설비(+8.6%) / 4.화학·소재(+8.1%) / 5.철강·금속(+7.9%),3,431,20260130,20260130,26.75,24.05,21.85,-2.2
006730,서부T&D,KOSDAQ,일반 및 생활 숙박시설 운영업,일반 및 생활 숙박시설 운영업,기타,17590,476.03,0.0,OVERHEAT,False,False,False,14610,12870,18100,19910.0,36.5,72.0,21.3,3.0,3.0,36.4,64.0,0.0,,,OVERHEAT,⑤ 하락 / 약세,37.53,105.49,15.97,54.71,58.89,0,1.0,1.0,0.09,0.0,0.4,0.35,0.38,93.4,95.0,26.39,40.48,0,0,11.33,17.9,28.02,78.76,13.49,1,0,1.22,0.96,1,1,13253.0,15824,11.16,0.1437,2.09,1.53,False,O,▲,15785,▲,O,X,10.18726618705036,0.47719424460431703,10.0,0,70.7,40.4,0.10805084745762712,20.396988364134156,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,0,0,,,87.2,83.1,90.5,🔥 과열,1.인프라·에너지(+13.4%) / 2.IT/전기전자(+10.6%) / 3.조선·기계·설비(+8.6%) / 4.화학·소재(+8.1%) / 5.철강·금속(+7.9%),5,432,20260130,20260130,26.75,24.05,78.76,54.71
204270,제이앤티씨,KOSDAQ,전자부품 제조업,전자부품 제조업,IT/전기전자,24350,171.95,0.0,OVERHEAT,False,False,False,21450,18940,26500,29150.000000000004,36.5,64.5,24.5,3.0,3.0,34.7,74.5999984741211,0.0,,,OVERHEAT,④ 바닥 반등 시도,19.07,47.58,-2.49,-41.37,0.98,0,1.0,1.0,0.11,0.0,0.73,0.13,0.3,79.8,73.5,19.18,42.77,0,0,-4.13,17.63,32.12,-17.32,2.63,1,0,1.15,0.75,1,1,20788.0,23918,1.81,0.4205,1.83,0.97,False,O,▲,23411,▲,O,X,12.97752808988764,9.052359550561798,2.0,0,50.2,73.0,0.3974121996303142,13.51981351981352,💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,0,0,,,87.2,83.1,90.5,🔥 과열,1.인프라·에너지(+13.4%) / 2.IT/전기전자(+10.6%) / 3.조선·기계·설비(+8.6%) / 4.화학·소재(+8.1%) / 5.철강·금속(+7.9%),4,433,20260130,20260130,26.75,24.05,-17.32,-41.37
071970,HD현대마린엔진,KOSPI,일반 목적용 기계 제조업,일반 목적용 기계 제조업,조선·기계·설비,88500,320.39,0.0,WAIT,False,False,True,88500,85600,94200,103620.00000000001,36.4,32.4,38.1,24.0,24.0,35.0,70.9000015258789,0.0,,,WAIT,⑤ 하락 / 약세,4.12,31.89,-17.11,-30.13,-34.08,0,0.98,0.32,0.86,1.0,0.0,0.24,0.22,32.4,25.7,-4.92,16.93,0,0,-3.28,-4.43,-1.78,-3.38,5.94,0,0,1.01,0.27,0,1,84300.0,90776,-2.51,-0.0235,0.89,-1.31,True,O,▼,90185,▼,X,X,11.884875,6.459999999999999,3.0,2,12.5,0.0,1.9655172413793103,0.0,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ,0,0,,,87.2,83.1,90.5,🔥 과열,1.인프라·에너지(+13.4%) / 2.IT/전기전자(+10.6%) / 3.조선·기계·설비(+8.6%) / 4.화학·소재(+8.1%) / 5.철강·금속(+7.9%),5,434,20260130,20260130,26.75,24.05,-3.38,-30.13
039440,에스티아이,KOSDAQ,특수 목적용 기계 제조업,특수 목적용 기계 제조업,조선·기계·설비,37950,460.99,0.0,OVERHEAT,False,False,False,33250,29550,40550,44605.0,36.3,57.5,27.2,3.0,3.0,28.7,83.5999984741211,0.0,,,OVERHEAT,⑤ 하락 / 약세,13.96,112.13,-7.6,42.03,65.53,0,0.98,1.0,0.15,0.0,0.84,0.34,0.49,81.7,77.1,19.9,31.79,0,0,6.01,28.21,26.29,66.08,-4.93,0,0,1.5,0.87,1,1,31290.0,34786,9.09,0.6003,2.83,1.82,False,O,▲,32766,▲,O,X,11.884875,6.459999999999999,3.0,0,29.9,83.9,0.30952380952380953,14.135338345864662,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,0,0,,,87.2,83.1,90.5,🔥 과열,1.인프라·에너지(+13.4%) / 2.IT/전기전자(+10.6%) / 3.조선·기계·설비(+8.6%) / 4.화학·소재(+8.1%) / 5.철강·금속(+7.9%),5,435,20260130,20260130,26.75,24.05,66.08,42.03
023530,롯데쇼핑,KOSPI,종합 소매업,종합 소매업,유통·소비재,84000,289.47,0.0,OVERHEAT,False,False,False,84000,78900,94200,103620.00000000001,36.3,70.0,21.8,3.0,3.0,58.7,65.80000305175781,0.0,,,OVERHEAT,③ 박스 / 중립,22.45,17.65,1.22,3.48,-48.32,0,1.0,0.61,0.94,1.0,0.16,0.21,0.61,83.1,76.9,13.42,22.74,0,0,6.33,6.46,12.15,30.23,9.44,1,0,1.72,0.94,1,1,73070.0,79731,5.35,0.0458,3.84,1.91,False,O,▲,79424,▲,O,X,7.8983333333333325,-6.411666666666667,13.0,0,63.9,15.8,2.0,0.0,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,0,0,,,87.2,83.1,90.5,🔥 과열,1.인프라·에너지(+13.4%) / 2.IT/전기전자(+10.6%) / 3.조선·기계·설비(+8.6%) / 4.화학·소재(+8.1%) / 5.철강·금속(+7.9%),3,436,20260130,20260130,26.75,24.05,30.23,3.48
273060,와이즈버즈,KOSDAQ,광고업,광고업,미디어·콘텐츠,1350,155.54,0.0,OVERHEAT,False,False,False,966,799,1300,1430.0000000000002,36.3,51.5,29.8,3.0,3.0,39.2,92.19999694824219,0.0,,,OVERHEAT,⑤ 하락 / 약세,51.01,30.31,29.45,10.28,-16.29,1,1.0,1.0,0.0,0.0,1.0,0.11,0.6,85.7,93.6,46.72,59.68,0,0,18.01,49.17,62.45,34.33,-3.03,1,0,12.79,0.86,1,1,893.7,1146,17.77,0.6769,4.96,3.17,False,O,▲,1073,▲,O,X,14.442499999999999,-3.7725,11.0,0,48.0,100.0,-0.09074410163339383,39.75155279503105,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,0,0,,,87.2,83.1,90.5,🔥 과열,1.인프라·에너지(+13.4%) / 2.IT/전기전자(+10.6%) / 3.조선·기계·설비(+8.6%) / 4.화학·소재(+8.1%) / 5.철강·금속(+7.9%),5,437,20260130,20260130,26.75,24.05,34.33,10.28
001360,삼성제약,KOSPI,의약품 제조업,의약품 제조업,바이오·의약품,1811,193.51,0.0,OVERHEAT,False,False,False,1622,1446,1973,2170.3,36.2,51.5,29.6,3.0,3.0,28.0,91.80000305175781,0.0,,,OVERHEAT,④ 바닥 반등 시도,16.84,16.09,-4.39,-7.84,-49.88,0,0.99,1.0,0.18,0.0,0.4,0.14,0.52,78.3,81.8,17.24,28.02,0,0,4.2,14.48,17.67,18.91,7.11,1,0,2.11,0.63,1,1,1514.1,1776,1.94,0.2257,4.93,1.26,False,O,▲,1691,▲,O,X,9.364761904761904,-3.334761904761905,12.0,0,50.2,39.6,0.4438356164383562,11.652281134401973,💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,0,0,,,87.2,83.1,90.5,🔥 과열,1.인프라·에너지(+13.4%) / 2.IT/전기전자(+10.6%) / 3.조선·기계·설비(+8.6%) / 4.화학·소재(+8.1%) / 5.철강·금속(+7.9%),4,438,20260130,20260130,26.75,24.05,18.91,-7.84
336260,두산퓨얼셀,KOSPI,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",인프라·에너지,33950,143.39,0.0,WAIT,False,False,True,33950,33050,35700,39270.0,36.0,15.2,44.9,31.8,31.8,49.3,75.5,0.0,,,WAIT,⑤ 하락 / 약세,17.07,53.27,-4.16,-48.07,-12.7,0,0.97,0.26,0.76,1.0,0.0,0.11,0.31,57.0,50.9,-1.91,31.91,0,0,-2.44,-10.89,-3.96,-21.32,13.45,1,0,1.44,0.41,0,1,30900.0,35695,-4.89,-0.543,0.52,-2.99,True,O,▲,36915,▼,X,X,12.185,14.239166666666668,1.0,3,48.3,0.0,1.9444444444444444,0.0,🧱 구조적 지지선(Swing Low) 근접. 📉 매도세 우위. ✅ 20일선 눌림목 구간.✅ 20일선 눌림목 구간.,0,0,,,87.2,83.1,90.5,🔥 과열,1.인프라·에너지(+13.4%) / 2.IT/전기전자(+10.6%) / 3.조선·기계·설비(+8.6%) / 4.화학·소재(+8.1%) / 5.철강·금속(+7.9%),5,439,20260130,20260130,26.75,24.05,-21.32,-48.07
195870,해성디에스,KOSPI,전자부품 제조업,전자부품 제조업,IT/전기전자,64500,372.09,0.0,ATTACK,True,True,False,57000,48600,73900,81290.0,36.0,73.5,20.0,3.0,3.0,34.1,59.79999923706055,0.0,,,ATTACK,③ 박스 / 중립,17.7,173.89,-3.53,-0.28,107.92,0,1.0,1.0,0.01,0.0,0.45,0.27,0.35,72.9,74.3,18.76,37.44,0,0,4.03,15.38,18.57,26.47,7.55,1,0,1.33,0.86,1,1,49795.0,61264,5.28,0.2737,1.52,2.01,False,O,▲,60961,▲,O,X,12.97752808988764,9.052359550561798,2.0,0,62.6,45.4,0.5911949685534591,13.157894736842104,💪 매수세 장악(Power Buying). 💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.💰 외국인/기관 수급 집중. 🚀 단기 모멘텀 가속. ⚠️ 단기 급등 조정 주의.,0,0,,,87.2,83.1,90.5,🔥 과열,1.인프라·에너지(+13.4%) / 2.IT/전기전자(+10.6%) / 3.조선·기계·설비(+8.6%) / 4.화학·소재(+8.1%) / 5.철강·금속(+7.9%),3,440,20260130,20260130,26.75,24.05,26.47,-0.28
